"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","bem","(U) ","Bemba (Zambia)",
"(U) ","ben","(U) ","Bengali",
"(U) ","beo","(U) ","Beami",
"(U) ","bep","(U) ","Besoa",
"(U) ","beq","(U) ","Beembe",
"(U) ","bes","(U) ","Besme",
"(U) ","bet","(U) ","Guiberoua Béte",
"(U) ","beu","(U) ","Blagar",
"(U) ","bev","(U) ","Daloa Bété",
"(U) ","bew","(U) ","Betawi",
"(U) ","bex","(U) ","Jur Modo",
"(U) ","bey","(U) ","Beli (Papua New Guinea)",
"(U) ","bez","(U) ","Bena (Tanzania)",
"(U) ","bfa","(U) ","Bari",
"(U) ","bfb","(U) ","Pauri Bareli",
"(U) ","bfc","(U) ","Northern Bai",
"(U) ","bfd","(U) ","Bafut",
"(U) ","bfe","(U) ","Betaf",
"(U) ","bff","(U) ","Bofi",
"(U) ","bfg","(U) ","Busang Kayan",
"(U) ","bfh","(U) ","Blafe",
"(U) ","bfi","(U) ","British Sign Language",
"(U) ","bfj","(U) ","Bafanji",
"(U) ","bfk","(U) ","Ban Khor Sign Language",
"(U) ","bfl","(U) ","Banda-Ndélé",
"(U) ","bfm","(U) ","Mmen",
"(U) ","bfn","(U) ","Bunak",
"(U) ","bfo","(U) ","Malba Birifor",
"(U) ","bfp","(U) ","Beba",
"(U) ","bfq","(U) ","Badaga",
"(U) ","bfr","(U) ","Bazigar",
"(U) ","bfs","(U) ","Southern Bai",
"(U) ","bft","(U) ","Balti",
"(U) ","bfu","(U) ","Gahri",
"(U) ","bfw","(U) ","Bondo",
"(U) ","bfx","(U) ","Bantayanon",
"(U) ","bfy","(U) ","Bagheli",
"(U) ","bfz","(U) ","Mahasu Pahari",
"(U) ","bga","(U) ","Gwamhi-Wuri",
"(U) ","bgb","(U) ","Bobongko",
"(U) ","bgc","(U) ","Haryanvi",
"(U) ","bgd","(U) ","Rathwi Bareli",
"(U) ","bge","(U) ","Bauria",
"(U) ","bgf","(U) ","Bangandu",
"(U) ","bgg","(U) ","Bugun",
"(U) ","bgi","(U) ","Giangan",
"(U) ","bgj","(U) ","Bangolan",
"(U) ","bgk","(U) ","Bit",
"(U) ","bgl","(U) ","Bo (Laos)",
"(U) ","bgm","(U) ","Baga Mboteni",
"(U) ","bgn","(U) ","Western Balochi",
"(U) ","bgo","(U) ","Baga Koga",
"(U) ","bgp","(U) ","Eastern Balochi",
"(U) ","bgq","(U) ","Bagri",
"(U) ","bgr","(U) ","Bawm Chin",
"(U) ","bgs","(U) ","Tagabawa",
"(U) ","bgt","(U) ","Bughotu",
"(U) ","bgu","(U) ","Mbongno",
"(U) ","bgv","(U) ","Warkay-Bipim",
"(U) ","bgw","(U) ","Bhatri",
"(U) ","bgx","(U) ","Balkan Gagauz Turkish",
"(U) ","bgy","(U) ","Benggoi",
"(U) ","bgz","(U) ","Banggai",
"(U) ","bha","(U) ","Bharia",
"(U) ","bhb","(U) ","Bhili",
"(U) ","bhc","(U) ","Biga",
"(U) ","bhd","(U) ","Bhadrawahi",
"(U) ","bhe","(U) ","Bhaya",
"(U) ","bhf","(U) ","Odiai",
"(U) ","bhg","(U) ","Binandere",
"(U) ","bhh","(U) ","Bukharic",
"(U) ","bhi","(U) ","Bhilali",
"(U) ","bhj","(U) ","Bahing",
"(U) ","bhk","(U) ","Albay Bicolano",
"(U) ","bhl","(U) ","Bimin",
"(U) ","bhm","(U) ","Bathari",
"(U) ","bhn","(U) ","Bohtan Neo-Aramaic",
"(U) ","bho","(U) ","Bhojpuri",
"(U) ","bhp","(U) ","Bima",
"(U) ","bhq","(U) ","Tukang Besi South",
"(U) ","bhr","(U) ","Bara Malagasy",
"(U) ","bhs","(U) ","Buwal",
"(U) ","bht","(U) ","Bhattiyali",
"(U) ","bhu","(U) ","Bhunjia",
"(U) ","bhv","(U) ","Bahau",
"(U) ","bhw","(U) ","Biak",
"(U) ","bhx","(U) ","Bhalay",
"(U) ","bhy","(U) ","Bhele",
"(U) ","bhz","(U) ","Bada (Indonesia)",
"(U) ","bia","(U) ","Badimaya",
"(U) ","bib","(U) ","Bissa",
"(U) ","bic","(U) ","Bikaru",
"(U) ","bid","(U) ","Bidiyo",
"(U) ","bie","(U) ","Bepour",
"(U) ","bif","(U) ","Biafada",
"(U) ","big","(U) ","Biangai",
"(U) ","bij","(U) ","Vaghat-Ya-Bijim-Legeri",
"(U) ","bik","(U) ","Bikol",
"(U) ","bil","(U) ","Bile",
"(U) ","bim","(U) ","Bimoba",
"(U) ","bin","(U) ","Bini",
"(U) ","bio","(U) ","Nai",
"(U) ","bip","(U) ","Bila",
"(U) ","biq","(U) ","Bipi",
"(U) ","bir","(U) ","Bisorio",
"(U) ","bis","(U) ","Bislama",
"(U) ","bit","(U) ","Berinomo",
"(U) ","biu","(U) ","Biete",
"(U) ","biv","(U) ","Southern Birifor",
"(U) ","biw","(U) ","Kol (Cameroon)",
"(U) ","bix","(U) ","Bijori",
"(U) ","biy","(U) ","Birhor",
"(U) ","biz","(U) ","Baloi",
"(U) ","bja","(U) ","Budza",
"(U) ","bjb","(U) ","Banggarla",
"(U) ","bjc","(U) ","Bariji",
"(U) ","bjd","(U) ","Bandjigali",
"(U) ","bje","(U) ","Biao-Jiao Mien",
"(U) ","bjf","(U) ","Barzani Jewish Neo-Aramaic",
"(U) ","bjg","(U) ","Bidyogo",
"(U) ","bjh","(U) ","Bahinemo",
"(U) ","bji","(U) ","Burji",
"(U) ","bjj","(U) ","Kanauji",
"(U) ","bjk","(U) ","Barok",
"(U) ","bjl","(U) ","Bulu (Papua New Guinea)",
"(U) ","bjm","(U) ","Bajelani",
"(U) ","bjn","(U) ","Banjar",
"(U) ","bjo","(U) ","Mid-Southern Banda",
"(U) ","bjp","(U) ","Fanamaket",
"(U) ","bjq","(U) ","Southern Betsimisaraka Malagasy",
"(U) ","bjr","(U) ","Binumarien",
"(U) ","bjs","(U) ","Bajan",
"(U) ","bjt","(U) ","Balanta-Ganja",
"(U) ","bju","(U) ","Busuu",
"(U) ","bjv","(U) ","Bedjond",
"(U) ","bjw","(U) ","Bakwé",
"(U) ","bjx","(U) ","Banao Itneg",
"(U) ","bjy","(U) ","Bayali",
"(U) ","bjz","(U) ","Baruga",
"(U) ","bka","(U) ","Kyak",
"(U) ","bkb","(U) ","Finallig",
"(U) ","bkc","(U) ","Baka (Cameroon)",
"(U) ","bkd","(U) ","Binukid",
"(U) ","bkf","(U) ","Beeke",
"(U) ","bkg","(U) ","Buraka",
"(U) ","bkh","(U) ","Bakoko",
"(U) ","bki","(U) ","Baki",
"(U) ","bkj","(U) ","Pande",
"(U) ","bkk","(U) ","Brokskat",
"(U) ","bkl","(U) ","Berik",
"(U) ","bkm","(U) ","Kom (Cameroon)",
"(U) ","bkn","(U) ","Bukitan",
"(U) ","bko","(U) ","Kwa'",
"(U) ","bkp","(U) ","Boko (Democratic Republic of Congo)",
"(U) ","bkq","(U) ","Bakairí",
"(U) ","bkr","(U) ","Bakumpai",
"(U) ","bks","(U) ","Masbate Sorsogon",
"(U) ","bkt","(U) ","Boloki",
"(U) ","bku","(U) ","Buhid",
"(U) ","bkv","(U) ","Bekwarra",
"(U) ","bkw","(U) ","Bekwil",
"(U) ","bkx","(U) ","Baikeno",
"(U) ","bky","(U) ","Bokyi",
"(U) ","bkz","(U) ","Bungku",
"(U) ","bla","(U) ","Siksika",
"(U) ","blb","(U) ","Bilua",
"(U) ","blc","(U) ","Bella Coola",
"(U) ","bld","(U) ","Bolango",
"(U) ","ble","(U) ","Balanta-Kentohe",
"(U) ","blf","(U) ","Buol",
"(U) ","blg","(U) ","Balau",
"(U) ","blh","(U) ","Kuwaa",
"(U) ","bli","(U) ","Bolia",
"(U) ","blj","(U) ","Bolongan",
"(U) ","blk","(U) ","Pa'o Karen",
"(U) ","bll","(U) ","Biloxi",
"(U) ","blm","(U) ","Beli (Sudan)",
"(U) ","bln","(U) ","Southern Catanduanes Bicolano",
"(U) ","blo","(U) ","Anii",
"(U) ","blp","(U) ","Blablanga",
"(U) ","blq","(U) ","Baluan-Pam",
"(U) ","blr","(U) ","Blang",
"(U) ","bls","(U) ","Balaesang",
"(U) ","blt","(U) ","Tai Dam",
"(U) ","blv","(U) ","Bolo",
"(U) ","blw","(U) ","Balangao",
"(U) ","blx","(U) ","Mag-Indi Ayta",
"(U) ","bly","(U) ","Notre",
"(U) ","blz","(U) ","Balantak",
"(U) ","bma","(U) ","Lame",
"(U) ","bmb","(U) ","Bembe",
"(U) ","bmc","(U) ","Biem",
"(U) ","bmd","(U) ","Baga Manduri",
"(U) ","bme","(U) ","Limassa",
"(U) ","bmf","(U) ","Bom",
"(U) ","bmg","(U) ","Bamwe",
"(U) ","bmh","(U) ","Kein",
"(U) ","bmi","(U) ","Bagirmi",
"(U) ","bmj","(U) ","Bote-Majhi",
"(U) ","bmk","(U) ","Ghayavi",
"(U) ","bml","(U) ","Bomboli",
"(U) ","bmm","(U) ","Northern Betsimisaraka Malagasy",
"(U) ","bmn","(U) ","Bina (Papua New Guinea)",
"(U) ","bmo","(U) ","Bambalang",
"(U) ","bmp","(U) ","Bulgebi",
"(U) ","bmq","(U) ","Bomu",
"(U) ","bmr","(U) ","Muinane",
"(U) ","bms","(U) ","Bilma Kanuri",
"(U) ","bmt","(U) ","Biao Mon",
"(U) ","bmu","(U) ","Burum-Mindik",
"(U) ","bmv","(U) ","Bum",
"(U) ","bmw","(U) ","Bomwali",
"(U) ","bmx","(U) ","Baimak",
"(U) ","bmy","(U) ","Bemba (Democratic Republic of Congo)",
"(U) ","bmz","(U) ","Baramu",
"(U) ","bna","(U) ","Bonerate",
"(U) ","bnb","(U) ","Bookan",
"(U) ","bnc","(U) ","Central Bontoc",
"(U) ","bnd","(U) ","Banda (Indonesia)",
"(U) ","bne","(U) ","Bintauna",
"(U) ","bnf","(U) ","Masiwang",
"(U) ","bng","(U) ","Benga",
"(U) ","bni","(U) ","Bangi",
"(U) ","bnj","(U) ","Eastern Tawbuid",
"(U) ","bnk","(U) ","Bierebo",
"(U) ","bnl","(U) ","Boon",
"(U) ","bnm","(U) ","Batanga",
"(U) ","bnn","(U) ","Bunun",
"(U) ","bno","(U) ","Bantoanon",
"(U) ","bnp","(U) ","Bola",
"(U) ","bnq","(U) ","Bantik",
"(U) ","bnr","(U) ","Butmas-Tur",
"(U) ","bns","(U) ","Bundeli",
"(U) ","bnu","(U) ","Bentong",
"(U) ","bnv","(U) ","Bonerif",
"(U) ","bnw","(U) ","Bisis",
"(U) ","bnx","(U) ","Bangubangu",
"(U) ","bny","(U) ","Bintulu",
"(U) ","bnz","(U) ","Beezen",
"(U) ","boa","(U) ","Bora",
"(U) ","bob","(U) ","Aweer",
"(U) ","bod","(U) ","Tibetan",
"(U) ","boe","(U) ","Mundabli",
"(U) ","bof","(U) ","Bolon",
"(U) ","bog","(U) ","Bamako Sign Language",
"(U) ","boh","(U) ","Boma",
"(U) ","boi","(U) ","Barbareño",
"(U) ","boj","(U) ","Anjam",
"(U) ","bok","(U) ","Bonjo",
"(U) ","bol","(U) ","Bole",
"(U) ","bom","(U) ","Berom",
"(U) ","bon","(U) ","Bine",
"(U) ","boo","(U) ","Tiemacèwè Bozo",
"(U) ","bop","(U) ","Bonkiman",
"(U) ","boq","(U) ","Bogaya",
"(U) ","bor","(U) ","Borôro",
"(U) ","bos","(U) ","Bosnian",
"(U) ","bot","(U) ","Bongo",
"(U) ","bou","(U) ","Bondei",
"(U) ","bov","(U) ","Tuwuli",
"(U) ","bow","(U) ","Rema",
"(U) ","box","(U) ","Buamu",
"(U) ","boy","(U) ","Bodo (Central African Republic)",
"(U) ","boz","(U) ","Tiéyaxo Bozo",
"(U) ","bpa","(U) ","Dakaka",
"(U) ","bpb","(U) ","Barbacoas",
"(U) ","bpd","(U) ","Banda-Banda",
"(U) ","bpg","(U) ","Bonggo",
"(U) ","bph","(U) ","Botlikh",
"(U) ","bpi","(U) ","Bagupi",
"(U) ","bpj","(U) ","Binji",
"(U) ","bpk","(U) ","Orowe",
"(U) ","bpl","(U) ","Broome Pearling Lugger Pidgin",
"(U) ","bpm","(U) ","Biyom",
"(U) ","bpn","(U) ","Dzao Min",
"(U) ","bpo","(U) ","Anasi",
"(U) ","bpp","(U) ","Kaure",
"(U) ","bpq","(U) ","Banda Malay",
"(U) ","bpr","(U) ","Koronadal Blaan",
"(U) ","bps","(U) ","Sarangani Blaan",
"(U) ","bpt","(U) ","Barrow Point",
"(U) ","bpu","(U) ","Bongu",
"(U) ","bpv","(U) ","Bian Marind",
"(U) ","bpw","(U) ","Bo (Papua New Guinea)",
"(U) ","bpx","(U) ","Palya Bareli",
"(U) ","bpy","(U) ","Bishnupriya",
"(U) ","bpz","(U) ","Bilba",
"(U) ","bqa","(U) ","Tchumbuli",
"(U) ","bqb","(U) ","Bagusa",
"(U) ","bqc","(U) ","Boko (Benin)",
"(U) ","bqd","(U) ","Bung",
"(U) ","bqf","(U) ","Baga Kaloum",
"(U) ","bqg","(U) ","Bago-Kusuntu",
"(U) ","bqh","(U) ","Baima",
"(U) ","bqi","(U) ","Bakhtiari",
"(U) ","bqj","(U) ","Bandial",
"(U) ","bqk","(U) ","Banda-Mbrès",
"(U) ","bql","(U) ","Bilakura",
"(U) ","bqm","(U) ","Wumboko",
"(U) ","bqn","(U) ","Bulgarian Sign Language",
"(U) ","bqo","(U) ","Balo",
"(U) ","bqp","(U) ","Busa",
"(U) ","bqq","(U) ","Biritai",
"(U) ","bqr","(U) ","Burusu",
"(U) ","bqs","(U) ","Bosngun",
"(U) ","bqt","(U) ","Bamukumbit",
"(U) ","bqu","(U) ","Boguru",
"(U) ","bqv","(U) ","Begbere-Ejar",
"(U) ","bqw","(U) ","Buru (Nigeria)",
"(U) ","bqx","(U) ","Baangi",
"(U) ","bqy","(U) ","Bengkala Sign Language",
"(U) ","bqz","(U) ","Bakaka",
"(U) ","bra","(U) ","Braj",
"(U) ","brb","(U) ","Lave",
"(U) ","brc","(U) ","Berbice Creole Dutch",
"(U) ","brd","(U) ","Baraamu",
"(U) ","bre","(U) ","Breton",
"(U) ","brf","(U) ","Bera",
"(U) ","brg","(U) ","Baure",
"(U) ","brh","(U) ","Brahui",
"(U) ","bri","(U) ","Mokpwe",
"(U) ","brj","(U) ","Bieria",
"(U) ","brk","(U) ","Birked",
"(U) ","brl","(U) ","Birwa",
"(U) ","brm","(U) ","Barambu",
"(U) ","brn","(U) ","Boruca",
"(U) ","bro","(U) ","Brokkat",
"(U) ","brp","(U) ","Barapasi",
"(U) ","brq","(U) ","Breri",
"(U) ","brr","(U) ","Birao",
"(U) ","brs","(U) ","Baras",
"(U) ","brt","(U) ","Bitare",
"(U) ","bru","(U) ","Eastern Bru",
"(U) ","brv","(U) ","Western Bru",
"(U) ","brw","(U) ","Bellari",
"(U) ","brx","(U) ","Bodo (India)",
"(U) ","bry","(U) ","Burui",
"(U) ","brz","(U) ","Bilbil",
"(U) ","bsa","(U) ","Abinomn",
"(U) ","bsb","(U) ","Brunei Bisaya",
"(U) ","bsc","(U) ","Bassari",
"(U) ","bse","(U) ","Wushi",
"(U) ","bsf","(U) ","Bauchi",
"(U) ","bsg","(U) ","Bashkardi",
"(U) ","bsh","(U) ","Kati",
"(U) ","bsi","(U) ","Bassossi",
"(U) ","bsj","(U) ","Bangwinji",
"(U) ","bsk","(U) ","Burushaski",
"(U) ","bsl","(U) ","Basa-Gumna",
"(U) ","bsm","(U) ","Busami",
"(U) ","bsn","(U) ","Barasana-Eduria",
"(U) ","bso","(U) ","Buso",
"(U) ","bsp","(U) ","Baga Sitemu",
"(U) ","bsq","(U) ","Bassa",
"(U) ","bsr","(U) ","Bassa-Kontagora",
"(U) ","bss","(U) ","Akoose",
"(U) ","bst","(U) ","Basketo",
"(U) ","bsu","(U) ","Bahonsuai",
"(U) ","bsv","(U) ","Baga Sobané",
"(U) ","bsw","(U) ","Baiso",
"(U) ","bsx","(U) ","Yangkam",
"(U) ","bsy","(U) ","Sabah Bisaya",
"(U) ","bta","(U) ","Bata",
"(U) ","btb","(U) ","Beti (Cameroon)",
"(U) ","btc","(U) ","Bati (Cameroon)",
"(U) ","btd","(U) ","Batak Dairi",
"(U) ","bte","(U) ","Gamo-Ningi",
"(U) ","btf","(U) ","Birgit",
"(U) ","btg","(U) ","Gagnoa Bété",
"(U) ","bth","(U) ","Biatah Bidayuh",
"(U) ","bti","(U) ","Burate",
"(U) ","btj","(U) ","Bacanese Malay",
"(U) ","btl","(U) ","Bhatola",
"(U) ","btm","(U) ","Batak Mandailing",
"(U) ","btn","(U) ","Ratagnon",
"(U) ","bto","(U) ","Iriga Bicolano",
"(U) ","btp","(U) ","Budibud",
"(U) ","btq","(U) ","Batek",
"(U) ","btr","(U) ","Baetora",
"(U) ","bts","(U) ","Batak Simalungun",
"(U) ","btt","(U) ","Bete-Bendi",
"(U) ","btu","(U) ","Batu",
"(U) ","btv","(U) ","Bateri",
"(U) ","btw","(U) ","Butuanon",
"(U) ","btx","(U) ","Batak Karo",
"(U) ","bty","(U) ","Bobot",
"(U) ","btz","(U) ","Batak Alas-Kluet",
"(U) ","bua","(U) ","Buriat",
"(U) ","bub","(U) ","Bua",
"(U) ","buc","(U) ","Bushi",
"(U) ","bud","(U) ","Ntcham",
"(U) ","bue","(U) ","Beothuk",
"(U) ","buf","(U) ","Bushoong",
"(U) ","bug","(U) ","Buginese",
"(U) ","buh","(U) ","Younuo Bunu",
"(U) ","bui","(U) ","Bongili",
"(U) ","buj","(U) ","Basa-Gurmana",
"(U) ","buk","(U) ","Bugawac",
"(U) ","bul","(U) ","Bulgarian",
"(U) ","bum","(U) ","Bulu (Cameroon)",
"(U) ","bun","(U) ","Sherbro",
"(U) ","buo","(U) ","Terei",
"(U) ","bup","(U) ","Busoa",
"(U) ","buq","(U) ","Brem",
"(U) ","bus","(U) ","Bokobaru",
"(U) ","but","(U) ","Bungain",
"(U) ","buu","(U) ","Budu",
"(U) ","buv","(U) ","Bun",
"(U) ","buw","(U) ","Bubi",
"(U) ","bux","(U) ","Boghom",
"(U) ","buy","(U) ","Bullom So",
"(U) ","buz","(U) ","Bukwen",
"(U) ","bva","(U) ","Barein",
"(U) ","bvb","(U) ","Bube",
"(U) ","bvc","(U) ","Baelelea",
"(U) ","bvd","(U) ","Baeggu",
"(U) ","bve","(U) ","Berau Malay",
"(U) ","bvf","(U) ","Boor",
"(U) ","bvg","(U) ","Bonkeng",
"(U) ","bvh","(U) ","Bure",
"(U) ","bvi","(U) ","Belanda Viri",
"(U) ","bvj","(U) ","Baan",
"(U) ","bvk","(U) ","Bukat",
"(U) ","bvl","(U) ","Bolivian Sign Language",
"(U) ","bvm","(U) ","Bamunka",
"(U) ","bvn","(U) ","Buna",
"(U) ","bvo","(U) ","Bolgo",
"(U) ","bvp","(U) ","Bumang",
"(U) ","bvq","(U) ","Birri",
"(U) ","bvr","(U) ","Burarra",
"(U) ","bvt","(U) ","Bati (Indonesia)",
"(U) ","bvu","(U) ","Bukit Malay",
"(U) ","bvv","(U) ","Baniva",
"(U) ","bvw","(U) ","Boga",
"(U) ","bvx","(U) ","Dibole",
"(U) ","bvy","(U) ","Baybayanon",
"(U) ","bvz","(U) ","Bauzi",
"(U) ","bwa","(U) ","Bwatoo",
"(U) ","bwb","(U) ","Namosi-Naitasiri-Serua",
"(U) ","bwc","(U) ","Bwile",
"(U) ","bwd","(U) ","Bwaidoka",
"(U) ","bwe","(U) ","Bwe Karen",
"(U) ","bwf","(U) ","Boselewa",
"(U) ","bwg","(U) ","Barwe",
"(U) ","bwh","(U) ","Bishuo",
"(U) ","bwi","(U) ","Baniwa",
"(U) ","bwj","(U) ","Láá Láá Bwamu",
"(U) ","bwk","(U) ","Bauwaki",
"(U) ","bwl","(U) ","Bwela",
"(U) ","bwm","(U) ","Biwat",
"(U) ","bwn","(U) ","Wunai Bunu",
"(U) ","bwo","(U) ","Boro (Ethiopia)",
"(U) ","bwp","(U) ","Mandobo Bawah",
"(U) ","bwq","(U) ","Southern Bobo Madaré",
"(U) ","bwr","(U) ","Bura-Pabir",
"(U) ","bws","(U) ","Bomboma",
"(U) ","bwt","(U) ","Bafaw-Balong",
"(U) ","bwu","(U) ","Buli (Ghana)",
"(U) ","bww","(U) ","Bwa",
"(U) ","bwx","(U) ","Bu-Nao Bunu",
"(U) ","bwy","(U) ","Cwi Bwamu",
"(U) ","bwz","(U) ","Bwisi",
"(U) ","bxa","(U) ","Bauro",
"(U) ","bxb","(U) ","Belanda Bor",
"(U) ","bxc","(U) ","Molengue",
"(U) ","bxd","(U) ","Pela",
"(U) ","bxe","(U) ","Birale",
"(U) ","bxf","(U) ","Bilur",
"(U) ","bxg","(U) ","Bangala",
"(U) ","bxh","(U) ","Buhutu",
"(U) ","bxi","(U) ","Pirlatapa",
"(U) ","bxj","(U) ","Bayungu",
"(U) ","bxk","(U) ","Bukusu",
"(U) ","bxl","(U) ","Jalkunan",
"(U) ","bxm","(U) ","Mongolia Buriat",
"(U) ","bxn","(U) ","Burduna",
"(U) ","bxo","(U) ","Barikanchi",
"(U) ","bxp","(U) ","Bebil",
"(U) ","bxq","(U) ","Beele",
"(U) ","bxr","(U) ","Russia Buriat",
"(U) ","bxs","(U) ","Busam",
"(U) ","bxu","(U) ","China Buriat",
"(U) ","bxv","(U) ","Berakou",
"(U) ","bxw","(U) ","Bankagooma",
"(U) ","bxx","(U) ","Borna (Democratic Republic of Congo)",
"(U) ","bxz","(U) ","Binahari",
"(U) ","bya","(U) ","Batak",
"(U) ","byb","(U) ","Bikya",
"(U) ","byc","(U) ","Ubaghara",
"(U) ","byd","(U) ","Benyadu'",
"(U) ","bye","(U) ","Pouye",
"(U) ","byf","(U) ","Bete",
"(U) ","byg","(U) ","Baygo",
"(U) ","byh","(U) ","Bujhyal",
"(U) ","byi","(U) ","Buyu",
"(U) ","byj","(U) ","Bina (Nigeria)",
"(U) ","byk","(U) ","Biao",
"(U) ","byl","(U) ","Bayono",
"(U) ","bym","(U) ","Bidyara",
"(U) ","byn","(U) ","Bilin",
"(U) ","byo","(U) ","Biyo",
"(U) ","byp","(U) ","Bumaji",
"(U) ","byq","(U) ","Basay",
"(U) ","byr","(U) ","Baruya",
"(U) ","bys","(U) ","Burak",
"(U) ","byt","(U) ","Berti",
"(U) ","byv","(U) ","Medumba",
"(U) ","byw","(U) ","Belhariya",
"(U) ","byx","(U) ","Qaqet",
"(U) ","byy","(U) ","Buya",
"(U) ","byz","(U) ","Banaro",
"(U) ","bza","(U) ","Bandi",
"(U) ","bzb","(U) ","Andio",
"(U) ","bzc","(U) ","Southern Betsimisaraka Malagasy",
"(U) ","bzd","(U) ","Bribri",
"(U) ","bze","(U) ","Jenaama Bozo",
"(U) ","bzf","(U) ","Boikin",
"(U) ","bzg","(U) ","Babuza",
"(U) ","bzh","(U) ","Mapos Buang",
"(U) ","bzi","(U) ","Bisu",
"(U) ","bzj","(U) ","Belize Kriol English",
"(U) ","bzk","(U) ","Nicaragua Creole English",
"(U) ","bzl","(U) ","Boano (Sulawesi)",
"(U) ","bzm","(U) ","Bolondo",
"(U) ","bzn","(U) ","Boano (Maluku)",
"(U) ","bzo","(U) ","Bozaba",
"(U) ","bzp","(U) ","Kemberano",
"(U) ","bzq","(U) ","Buli (Indonesia)",
"(U) ","bzr","(U) ","Biri",
"(U) ","bzs","(U) ","Brazilian Sign Language",
"(U) ","bzt","(U) ","Brithenig",
"(U) ","bzu","(U) ","Burmeso",
"(U) ","bzv","(U) ","Bebe",
"(U) ","bzw","(U) ","Basa (Nigeria)",
"(U) ","bzx","(U) ","Hainyaxo Bozo",
"(U) ","bzy","(U) ","Obanliku",
"(U) ","bzz","(U) ","Evant",
"(U) ","caa","(U) ","Chortí",
"(U) ","cab","(U) ","Garifuna",
"(U) ","cac","(U) ","Chuj",
"(U) ","cad","(U) ","Caddo",
"(U) ","cae","(U) ","Lehar",
"(U) ","caf","(U) ","Southern Carrier",
"(U) ","cag","(U) ","Nivaclé",
"(U) ","cah","(U) ","Cahuarano",
"(U) ","caj","(U) ","Chané",
"(U) ","cak","(U) ","Kaqchikel",
"(U) ","cal","(U) ","Carolinian",
"(U) ","cam","(U) ","Cemuhî",
"(U) ","can","(U) ","Chambri",
"(U) ","cao","(U) ","Chácobo",
"(U) ","cap","(U) ","Chipaya",
"(U) ","caq","(U) ","Car Nicobarese",
"(U) ","car","(U) ","Galibi Carib",
"(U) ","cas","(U) ","Tsimané",
"(U) ","cat","(U) ","Catalan",
"(U) ","cav","(U) ","Cavineña",
"(U) ","caw","(U) ","Callawalla",
"(U) ","cax","(U) ","Chiquitano",
"(U) ","cay","(U) ","Cayuga",
"(U) ","caz","(U) ","Canichana",
"(U) ","cbb","(U) ","Cabiyarí",
"(U) ","cbc","(U) ","Carapana",
"(U) ","cbd","(U) ","Carijona",
"(U) ","cbe","(U) ","Chipiajes",
"(U) ","cbg","(U) ","Chimila",
"(U) ","cbh","(U) ","Cagua",
"(U) ","cbi","(U) ","Chachi",
"(U) ","cbj","(U) ","Ede Cabe",
"(U) ","cbk","(U) ","Chavacano",
"(U) ","cbl","(U) ","Bualkhaw Chin",
"(U) ","cbn","(U) ","Nyahkur",
"(U) ","cbo","(U) ","Izora",
"(U) ","cbq","(U) ","Tsucuba",
"(U) ","cbr","(U) ","Cashibo-Cacataibo",
"(U) ","cbs","(U) ","Cashinahua",
"(U) ","cbt","(U) ","Chayahuita",
"(U) ","cbu","(U) ","Candoshi-Shapra",
"(U) ","cbv","(U) ","Cacua",
"(U) ","cbw","(U) ","Kinabalian",
"(U) ","cby","(U) ","Carabayo",
"(U) ","cca","(U) ","Cauca",
"(U) ","ccc","(U) ","Chamicuro",
"(U) ","ccd","(U) ","Cafundo Creole",
"(U) ","cce","(U) ","Chopi",
"(U) ","ccg","(U) ","Samba Daka",
"(U) ","cch","(U) ","Atsam",
"(U) ","ccj","(U) ","Kasanga",
"(U) ","ccl","(U) ","Cutchi-Swahili",
"(U) ","ccm","(U) ","Malaccan Creole Malay",
"(U) ","cco","(U) ","Comaltepec Chinantec",
"(U) ","ccp","(U) ","Chakma",
"(U) ","ccq","(U) ","Chaungtha",
"(U) ","ccr","(U) ","Cacaopera",
"(U) ","cda","(U) ","Choni",
"(U) ","cde","(U) ","Chenchu",
"(U) ","cdf","(U) ","Chiru",
"(U) ","cdg","(U) ","Chamari",
"(U) ","cdh","(U) ","Chambeali",
"(U) ","cdi","(U) ","Chodri",
"(U) ","cdj","(U) ","Churahi",
"(U) ","cdm","(U) ","Chepang",
"(U) ","cdn","(U) ","Chaudangsi",
"(U) ","cdo","(U) ","Min Dong Chinese",
"(U) ","cdr","(U) ","Cinda-Regi-Tiyal",
"(U) ","cds","(U) ","Chadian Sign Language",
"(U) ","cdy","(U) ","Chadong",
"(U) ","cdz","(U) ","Koda",
"(U) ","cea","(U) ","Lower Chehalis",
"(U) ","ceb","(U) ","Cebuano",
"(U) ","ceg","(U) ","Chamacoco",
"(U) ","cek","(U) ","Eastern Khumi Chin",
"(U) ","cen","(U) ","Cen",
"(U) ","ces","(U) ","Czech",
"(U) ","cet","(U) ","Centúúm",
"(U) ","cfa","(U) ","Dijim-Bwilim",
"(U) ","cfd","(U) ","Cara",
"(U) ","cfg","(U) ","Como Karim",
"(U) ","cfm","(U) ","Falam Chin",
"(U) ","cga","(U) ","Changriwa",
"(U) ","cgc","(U) ","Kagayanen",
"(U) ","cgg","(U) ","Chiga",
"(U) ","cgk","(U) ","Chocangacakha",
"(U) ","cha","(U) ","Chamorro",
"(U) ","chb","(U) ","Chibcha",
"(U) ","chc","(U) ","Catawba",
"(U) ","chd","(U) ","Highland Oaxaca Chontal",
